Unnamed: 0,type,filename,path,label
2019,dslr,frame_0010.jpg,/notebooks/office_31/dslr/images/bottle/frame_0010.jpg,bottle
2020,dslr,frame_0013.jpg,/notebooks/office_31/dslr/images/bottle/frame_0013.jpg,bottle
2021,dslr,frame_0011.jpg,/notebooks/office_31/dslr/images/bottle/frame_0011.jpg,bottle
2022,dslr,frame_0006.jpg,/notebooks/office_31/dslr/images/bottle/frame_0006.jpg,bottle
2023,dslr,frame_0008.jpg,/notebooks/office_31/dslr/images/bottle/frame_0008.jpg,bottle
2024,dslr,frame_0007.jpg,/notebooks/office_31/dslr/images/desktop_computer/frame_0007.jpg,desktop_computer
2025,dslr,frame_0003.jpg,/notebooks/office_31/dslr/images/desktop_computer/frame_0003.jpg,desktop_computer
2026,dslr,frame_0004.jpg,/notebooks/office_31/dslr/images/desktop_computer/frame_0004.jpg,desktop_computer
2027,dslr,frame_0011.jpg,/notebooks/office_31/dslr/images/desktop_computer/frame_0011.jpg,desktop_computer
2028,dslr,frame_0009.jpg,/notebooks/office_31/dslr/images/desktop_computer/frame_0009.jpg,desktop_computer
2029,dslr,frame_0002.jpg,/notebooks/office_31/dslr/images/desktop_computer/frame_0002.jpg,desktop_computer
2030,dslr,frame_0005.jpg,/notebooks/office_31/dslr/images/desktop_computer/frame_0005.jpg,desktop_computer
2031,dslr,frame_0012.jpg,/notebooks/office_31/dslr/images/desktop_computer/frame_0012.jpg,desktop_computer
2032,dslr,frame_0001.jpg,/notebooks/office_31/dslr/images/desktop_computer/frame_0001.jpg,desktop_computer
2033,dslr,frame_0010.jpg,/notebooks/office_31/dslr/images/desktop_computer/frame_0010.jpg,desktop_computer
2034,dslr,frame_0003.jpg,/notebooks/office_31/dslr/images/desk_chair/frame_0003.jpg,desk_chair
2035,dslr,frame_0001.jpg,/notebooks/office_31/dslr/images/desk_chair/frame_0001.jpg,desk_chair
2036,dslr,frame_0004.jpg,/notebooks/office_31/dslr/images/desk_chair/frame_0004.jpg,desk_chair
2037,dslr,frame_0002.jpg,/notebooks/office_31/dslr/images/desk_chair/frame_0002.jpg,desk_chair
2038,dslr,frame_0010.jpg,/notebooks/office_31/dslr/images/desk_chair/frame_0010.jpg,desk_chair
2039,dslr,frame_0012.jpg,/notebooks/office_31/dslr/images/desk_chair/frame_0012.jpg,desk_chair
2040,dslr,frame_0008.jpg,/notebooks/office_31/dslr/images/desk_chair/frame_0008.jpg,desk_chair
2041,dslr,frame_0009.jpg,/notebooks/office_31/dslr/images/desk_chair/frame_0009.jpg,desk_chair
2042,dslr,frame_0007.jpg,/notebooks/office_31/dslr/images/desk_chair/frame_0007.jpg,desk_chair
2043,dslr,frame_0009.jpg,/notebooks/office_31/dslr/images/letter_tray/frame_0009.jpg,letter_tray
2044,dslr,frame_0002.jpg,/notebooks/office_31/dslr/images/letter_tray/frame_0002.jpg,letter_tray
2045,dslr,frame_0012.jpg,/notebooks/office_31/dslr/images/letter_tray/frame_0012.jpg,letter_tray
2046,dslr,frame_0006.jpg,/notebooks/office_31/dslr/images/letter_tray/frame_0006.jpg,letter_tray
2047,dslr,frame_0005.jpg,/notebooks/office_31/dslr/images/letter_tray/frame_0005.jpg,letter_tray
2048,dslr,frame_0003.jpg,/notebooks/office_31/dslr/images/letter_tray/frame_0003.jpg,letter_tray
2049,dslr,frame_0004.jpg,/notebooks/office_31/dslr/images/letter_tray/frame_0004.jpg,letter_tray
2050,dslr,frame_0007.jpg,/notebooks/office_31/dslr/images/letter_tray/frame_0007.jpg,letter_tray
2051,dslr,frame_0010.jpg,/notebooks/office_31/dslr/images/letter_tray/frame_0010.jpg,letter_tray
2052,dslr,frame_0001.jpg,/notebooks/office_31/dslr/images/letter_tray/frame_0001.jpg,letter_tray
2053,dslr,frame_0011.jpg,/notebooks/office_31/dslr/images/letter_tray/frame_0011.jpg,letter_tray
2054,dslr,frame_0007.jpg,/notebooks/office_31/dslr/images/laptop_computer/frame_0007.jpg,laptop_computer
2055,dslr,frame_0004.jpg,/notebooks/office_31/dslr/images/laptop_computer/frame_0004.jpg,laptop_computer
2056,dslr,frame_0005.jpg,/notebooks/office_31/dslr/images/laptop_computer/frame_0005.jpg,laptop_computer
2057,dslr,frame_0014.jpg,/notebooks/office_31/dslr/images/laptop_computer/frame_0014.jpg,laptop_computer
2058,dslr,frame_0006.jpg,/notebooks/office_31/dslr/images/laptop_computer/frame_0006.jpg,laptop_computer
2059,dslr,frame_0010.jpg,/notebooks/office_31/dslr/images/laptop_computer/frame_0010.jpg,laptop_computer
2060,dslr,frame_0013.jpg,/notebooks/office_31/dslr/images/laptop_computer/frame_0013.jpg,laptop_computer
2061,dslr,frame_0002.jpg,/notebooks/office_31/dslr/images/laptop_computer/frame_0002.jpg,laptop_computer
2062,dslr,frame_0003.jpg,/notebooks/office_31/dslr/images/laptop_computer/frame_0003.jpg,laptop_computer
2063,dslr,frame_0011.jpg,/notebooks/office_31/dslr/images/laptop_computer/frame_0011.jpg,laptop_computer
2064,dslr,frame_0012.jpg,/notebooks/office_31/dslr/images/laptop_computer/frame_0012.jpg,laptop_computer
2065,dslr,frame_0009.jpg,/notebooks/office_31/dslr/images/laptop_computer/frame_0009.jpg,laptop_computer
2066,dslr,frame_0008.jpg,/notebooks/office_31/dslr/images/laptop_computer/frame_0008.jpg,laptop_computer
2067,dslr,frame_0001.jpg,/notebooks/office_31/dslr/images/laptop_computer/frame_0001.jpg,laptop_computer
2068,dslr,frame_0024.jpg,/notebooks/office_31/dslr/images/laptop_computer/frame_0024.jpg,laptop_computer
2069,dslr,frame_0022.jpg,/notebooks/office_31/dslr/images/laptop_computer/frame_0022.jpg,laptop_computer
2070,dslr,frame_0011.jpg,/notebooks/office_31/dslr/images/headphones/frame_0011.jpg,headphones
2071,dslr,frame_0013.jpg,/notebooks/office_31/dslr/images/headphones/frame_0013.jpg,headphones
2072,dslr,frame_0004.jpg,/notebooks/office_31/dslr/images/headphones/frame_0004.jpg,headphones
2073,dslr,frame_0012.jpg,/notebooks/office_31/dslr/images/headphones/frame_0012.jpg,headphones
2074,dslr,frame_0008.jpg,/notebooks/office_31/dslr/images/headphones/frame_0008.jpg,headphones
2075,dslr,frame_0001.jpg,/notebooks/office_31/dslr/images/headphones/frame_0001.jpg,headphones
2076,dslr,frame_0009.jpg,/notebooks/office_31/dslr/images/headphones/frame_0009.jpg,headphones
2077,dslr,frame_0007.jpg,/notebooks/office_31/dslr/images/headphones/frame_0007.jpg,headphones
2078,dslr,frame_0006.jpg,/notebooks/office_31/dslr/images/headphones/frame_0006.jpg,headphones
2079,dslr,frame_0009.jpg,/notebooks/office_31/dslr/images/keyboard/frame_0009.jpg,keyboard
2080,dslr,frame_0003.jpg,/notebooks/office_31/dslr/images/keyboard/frame_0003.jpg,keyboard
2081,dslr,frame_0008.jpg,/notebooks/office_31/dslr/images/keyboard/frame_0008.jpg,keyboard
2082,dslr,frame_0010.jpg,/notebooks/office_31/dslr/images/keyboard/frame_0010.jpg,keyboard
2083,dslr,frame_0004.jpg,/notebooks/office_31/dslr/images/keyboard/frame_0004.jpg,keyboard
2084,dslr,frame_0002.jpg,/notebooks/office_31/dslr/images/keyboard/frame_0002.jpg,keyboard
2085,dslr,frame_0001.jpg,/notebooks/office_31/dslr/images/keyboard/frame_0001.jpg,keyboard
2086,dslr,frame_0004.jpg,/notebooks/office_31/dslr/images/file_cabinet/frame_0004.jpg,file_cabinet
2087,dslr,frame_0006.jpg,/notebooks/office_31/dslr/images/file_cabinet/frame_0006.jpg,file_cabinet
2088,dslr,frame_0005.jpg,/notebooks/office_31/dslr/images/file_cabinet/frame_0005.jpg,file_cabinet
2089,dslr,frame_0001.jpg,/notebooks/office_31/dslr/images/file_cabinet/frame_0001.jpg,file_cabinet
2090,dslr,frame_0002.jpg,/notebooks/office_31/dslr/images/file_cabinet/frame_0002.jpg,file_cabinet
2091,dslr,frame_0003.jpg,/notebooks/office_31/dslr/images/file_cabinet/frame_0003.jpg,file_cabinet
2092,dslr,frame_0013.jpg,/notebooks/office_31/dslr/images/file_cabinet/frame_0013.jpg,file_cabinet
2093,dslr,frame_0010.jpg,/notebooks/office_31/dslr/images/file_cabinet/frame_0010.jpg,file_cabinet
2094,dslr,frame_0014.jpg,/notebooks/office_31/dslr/images/file_cabinet/frame_0014.jpg,file_cabinet
2095,dslr,frame_0011.jpg,/notebooks/office_31/dslr/images/file_cabinet/frame_0011.jpg,file_cabinet
2096,dslr,frame_0014.jpg,/notebooks/office_31/dslr/images/desk_lamp/frame_0014.jpg,desk_lamp
2097,dslr,frame_0012.jpg,/notebooks/office_31/dslr/images/desk_lamp/frame_0012.jpg,desk_lamp
2098,dslr,frame_0008.jpg,/notebooks/office_31/dslr/images/desk_lamp/frame_0008.jpg,desk_lamp
2099,dslr,frame_0002.jpg,/notebooks/office_31/dslr/images/desk_lamp/frame_0002.jpg,desk_lamp
2100,dslr,frame_0004.jpg,/notebooks/office_31/dslr/images/desk_lamp/frame_0004.jpg,desk_lamp
2101,dslr,frame_0007.jpg,/notebooks/office_31/dslr/images/desk_lamp/frame_0007.jpg,desk_lamp
2102,dslr,frame_0003.jpg,/notebooks/office_31/dslr/images/desk_lamp/frame_0003.jpg,desk_lamp
2103,dslr,frame_0010.jpg,/notebooks/office_31/dslr/images/desk_lamp/frame_0010.jpg,desk_lamp
2104,dslr,frame_0009.jpg,/notebooks/office_31/dslr/images/desk_lamp/frame_0009.jpg,desk_lamp
2105,dslr,frame_0002.jpg,/notebooks/office_31/dslr/images/mobile_phone/frame_0002.jpg,mobile_phone
2106,dslr,frame_0003.jpg,/notebooks/office_31/dslr/images/mobile_phone/frame_0003.jpg,mobile_phone
2107,dslr,frame_0001.jpg,/notebooks/office_31/dslr/images/mobile_phone/frame_0001.jpg,mobile_phone
2108,dslr,frame_0016.jpg,/notebooks/office_31/dslr/images/mobile_phone/frame_0016.jpg,mobile_phone
2109,dslr,frame_0007.jpg,/notebooks/office_31/dslr/images/mobile_phone/frame_0007.jpg,mobile_phone
2110,dslr,frame_0018.jpg,/notebooks/office_31/dslr/images/mobile_phone/frame_0018.jpg,mobile_phone
2111,dslr,frame_0014.jpg,/notebooks/office_31/dslr/images/mobile_phone/frame_0014.jpg,mobile_phone
2112,dslr,frame_0011.jpg,/notebooks/office_31/dslr/images/mobile_phone/frame_0011.jpg,mobile_phone
2113,dslr,frame_0006.jpg,/notebooks/office_31/dslr/images/mobile_phone/frame_0006.jpg,mobile_phone
2114,dslr,frame_0013.jpg,/notebooks/office_31/dslr/images/mobile_phone/frame_0013.jpg,mobile_phone
2115,dslr,frame_0015.jpg,/notebooks/office_31/dslr/images/mobile_phone/frame_0015.jpg,mobile_phone
2116,dslr,frame_0012.jpg,/notebooks/office_31/dslr/images/mobile_phone/frame_0012.jpg,mobile_phone
2117,dslr,frame_0020.jpg,/notebooks/office_31/dslr/images/mobile_phone/frame_0020.jpg,mobile_phone
2118,dslr,frame_0019.jpg,/notebooks/office_31/dslr/images/mobile_phone/frame_0019.jpg,mobile_phone
2119,dslr,frame_0021.jpg,/notebooks/office_31/dslr/images/mobile_phone/frame_0021.jpg,mobile_phone
2120,dslr,frame_0008.jpg,/notebooks/office_31/dslr/images/mobile_phone/frame_0008.jpg,mobile_phone
2121,dslr,frame_0009.jpg,/notebooks/office_31/dslr/images/mobile_phone/frame_0009.jpg,mobile_phone
2122,dslr,frame_0004.jpg,/notebooks/office_31/dslr/images/mobile_phone/frame_0004.jpg,mobile_phone
2123,dslr,frame_0010.jpg,/notebooks/office_31/dslr/images/mobile_phone/frame_0010.jpg,mobile_phone
2124,dslr,frame_0017.jpg,/notebooks/office_31/dslr/images/mobile_phone/frame_0017.jpg,mobile_phone
2125,dslr,frame_0005.jpg,/notebooks/office_31/dslr/images/mobile_phone/frame_0005.jpg,mobile_phone
2126,dslr,frame_0004.jpg,/notebooks/office_31/dslr/images/monitor/frame_0004.jpg,monitor
2127,dslr,frame_0008.jpg,/notebooks/office_31/dslr/images/monitor/frame_0008.jpg,monitor
2128,dslr,frame_0001.jpg,/notebooks/office_31/dslr/images/monitor/frame_0001.jpg,monitor
2129,dslr,frame_0007.jpg,/notebooks/office_31/dslr/images/monitor/frame_0007.jpg,monitor
2130,dslr,frame_0005.jpg,/notebooks/office_31/dslr/images/monitor/frame_0005.jpg,monitor
2131,dslr,frame_0009.jpg,/notebooks/office_31/dslr/images/monitor/frame_0009.jpg,monitor
2132,dslr,frame_0003.jpg,/notebooks/office_31/dslr/images/monitor/frame_0003.jpg,monitor
2133,dslr,frame_0002.jpg,/notebooks/office_31/dslr/images/monitor/frame_0002.jpg,monitor
2134,dslr,frame_0006.jpg,/notebooks/office_31/dslr/images/monitor/frame_0006.jpg,monitor
2135,dslr,frame_0010.jpg,/notebooks/office_31/dslr/images/monitor/frame_0010.jpg,monitor
2136,dslr,frame_0015.jpg,/notebooks/office_31/dslr/images/monitor/frame_0015.jpg,monitor
2137,dslr,frame_0018.jpg,/notebooks/office_31/dslr/images/monitor/frame_0018.jpg,monitor
2138,dslr,frame_0017.jpg,/notebooks/office_31/dslr/images/monitor/frame_0017.jpg,monitor
2139,dslr,frame_0022.jpg,/notebooks/office_31/dslr/images/monitor/frame_0022.jpg,monitor
2140,dslr,frame_0012.jpg,/notebooks/office_31/dslr/images/monitor/frame_0012.jpg,monitor
2141,dslr,frame_0009.jpg,/notebooks/office_31/dslr/images/mouse/frame_0009.jpg,mouse
2142,dslr,frame_0006.jpg,/notebooks/office_31/dslr/images/mouse/frame_0006.jpg,mouse
2143,dslr,frame_0002.jpg,/notebooks/office_31/dslr/images/mouse/frame_0002.jpg,mouse
2144,dslr,frame_0001.jpg,/notebooks/office_31/dslr/images/mouse/frame_0001.jpg,mouse
2145,dslr,frame_0010.jpg,/notebooks/office_31/dslr/images/mouse/frame_0010.jpg,mouse
2146,dslr,frame_0007.jpg,/notebooks/office_31/dslr/images/mouse/frame_0007.jpg,mouse
2147,dslr,frame_0004.jpg,/notebooks/office_31/dslr/images/mouse/frame_0004.jpg,mouse
2148,dslr,frame_0008.jpg,/notebooks/office_31/dslr/images/mouse/frame_0008.jpg,mouse
2149,dslr,frame_0004.jpg,/notebooks/office_31/dslr/images/mug/frame_0004.jpg,mug
2150,dslr,frame_0008.jpg,/notebooks/office_31/dslr/images/mug/frame_0008.jpg,mug
2151,dslr,frame_0005.jpg,/notebooks/office_31/dslr/images/mug/frame_0005.jpg,mug
2152,dslr,frame_0006.jpg,/notebooks/office_31/dslr/images/mug/frame_0006.jpg,mug
2153,dslr,frame_0002.jpg,/notebooks/office_31/dslr/images/mug/frame_0002.jpg,mug
2154,dslr,frame_0005.jpg,/notebooks/office_31/dslr/images/paper_notebook/frame_0005.jpg,paper_notebook
2155,dslr,frame_0006.jpg,/notebooks/office_31/dslr/images/paper_notebook/frame_0006.jpg,paper_notebook
2156,dslr,frame_0010.jpg,/notebooks/office_31/dslr/images/paper_notebook/frame_0010.jpg,paper_notebook
2157,dslr,frame_0001.jpg,/notebooks/office_31/dslr/images/paper_notebook/frame_0001.jpg,paper_notebook
2158,dslr,frame_0007.jpg,/notebooks/office_31/dslr/images/paper_notebook/frame_0007.jpg,paper_notebook
2159,dslr,frame_0002.jpg,/notebooks/office_31/dslr/images/paper_notebook/frame_0002.jpg,paper_notebook
2160,dslr,frame_0003.jpg,/notebooks/office_31/dslr/images/paper_notebook/frame_0003.jpg,paper_notebook
2161,dslr,frame_0010.jpg,/notebooks/office_31/dslr/images/pen/frame_0010.jpg,pen
2162,dslr,frame_0002.jpg,/notebooks/office_31/dslr/images/pen/frame_0002.jpg,pen
2163,dslr,frame_0003.jpg,/notebooks/office_31/dslr/images/pen/frame_0003.jpg,pen
2164,dslr,frame_0006.jpg,/notebooks/office_31/dslr/images/pen/frame_0006.jpg,pen
2165,dslr,frame_0009.jpg,/notebooks/office_31/dslr/images/pen/frame_0009.jpg,pen
2166,dslr,frame_0008.jpg,/notebooks/office_31/dslr/images/pen/frame_0008.jpg,pen
2167,dslr,frame_0005.jpg,/notebooks/office_31/dslr/images/pen/frame_0005.jpg,pen
2168,dslr,frame_0014.jpg,/notebooks/office_31/dslr/images/printer/frame_0014.jpg,printer
2169,dslr,frame_0007.jpg,/notebooks/office_31/dslr/images/printer/frame_0007.jpg,printer
2170,dslr,frame_0013.jpg,/notebooks/office_31/dslr/images/printer/frame_0013.jpg,printer
2171,dslr,frame_0006.jpg,/notebooks/office_31/dslr/images/printer/frame_0006.jpg,printer
2172,dslr,frame_0005.jpg,/notebooks/office_31/dslr/images/printer/frame_0005.jpg,printer
2173,dslr,frame_0001.jpg,/notebooks/office_31/dslr/images/printer/frame_0001.jpg,printer
2174,dslr,frame_0009.jpg,/notebooks/office_31/dslr/images/printer/frame_0009.jpg,printer
2175,dslr,frame_0012.jpg,/notebooks/office_31/dslr/images/printer/frame_0012.jpg,printer
2176,dslr,frame_0011.jpg,/notebooks/office_31/dslr/images/printer/frame_0011.jpg,printer
2177,dslr,frame_0002.jpg,/notebooks/office_31/dslr/images/printer/frame_0002.jpg,printer
2178,dslr,frame_0002.jpg,/notebooks/office_31/dslr/images/phone/frame_0002.jpg,phone
2179,dslr,frame_0001.jpg,/notebooks/office_31/dslr/images/phone/frame_0001.jpg,phone
2180,dslr,frame_0003.jpg,/notebooks/office_31/dslr/images/phone/frame_0003.jpg,phone
2181,dslr,frame_0011.jpg,/notebooks/office_31/dslr/images/phone/frame_0011.jpg,phone
2182,dslr,frame_0006.jpg,/notebooks/office_31/dslr/images/phone/frame_0006.jpg,phone
2183,dslr,frame_0007.jpg,/notebooks/office_31/dslr/images/phone/frame_0007.jpg,phone
2184,dslr,frame_0004.jpg,/notebooks/office_31/dslr/images/phone/frame_0004.jpg,phone
2185,dslr,frame_0005.jpg,/notebooks/office_31/dslr/images/phone/frame_0005.jpg,phone
2186,dslr,frame_0012.jpg,/notebooks/office_31/dslr/images/phone/frame_0012.jpg,phone
2187,dslr,frame_0004.jpg,/notebooks/office_31/dslr/images/ruler/frame_0004.jpg,ruler
2188,dslr,frame_0006.jpg,/notebooks/office_31/dslr/images/ruler/frame_0006.jpg,ruler
2189,dslr,frame_0007.jpg,/notebooks/office_31/dslr/images/ruler/frame_0007.jpg,ruler
2190,dslr,frame_0002.jpg,/notebooks/office_31/dslr/images/ruler/frame_0002.jpg,ruler
2191,dslr,frame_0008.jpg,/notebooks/office_31/dslr/images/projector/frame_0008.jpg,projector
2192,dslr,frame_0004.jpg,/notebooks/office_31/dslr/images/projector/frame_0004.jpg,projector
2193,dslr,frame_0011.jpg,/notebooks/office_31/dslr/images/projector/frame_0011.jpg,projector
2194,dslr,frame_0007.jpg,/notebooks/office_31/dslr/images/projector/frame_0007.jpg,projector
2195,dslr,frame_0006.jpg,/notebooks/office_31/dslr/images/projector/frame_0006.jpg,projector
2196,dslr,frame_0003.jpg,/notebooks/office_31/dslr/images/projector/frame_0003.jpg,projector
2197,dslr,frame_0010.jpg,/notebooks/office_31/dslr/images/projector/frame_0010.jpg,projector
2198,dslr,frame_0009.jpg,/notebooks/office_31/dslr/images/projector/frame_0009.jpg,projector
2199,dslr,frame_0002.jpg,/notebooks/office_31/dslr/images/projector/frame_0002.jpg,projector
2200,dslr,frame_0012.jpg,/notebooks/office_31/dslr/images/projector/frame_0012.jpg,projector
2201,dslr,frame_0001.jpg,/notebooks/office_31/dslr/images/projector/frame_0001.jpg,projector
2202,dslr,frame_0005.jpg,/notebooks/office_31/dslr/images/projector/frame_0005.jpg,projector
2203,dslr,frame_0022.jpg,/notebooks/office_31/dslr/images/projector/frame_0022.jpg,projector
2204,dslr,frame_0023.jpg,/notebooks/office_31/dslr/images/projector/frame_0023.jpg,projector
2205,dslr,frame_0017.jpg,/notebooks/office_31/dslr/images/projector/frame_0017.jpg,projector
2206,dslr,frame_0020.jpg,/notebooks/office_31/dslr/images/projector/frame_0020.jpg,projector
2207,dslr,frame_0005.jpg,/notebooks/office_31/dslr/images/scissors/frame_0005.jpg,scissors
2208,dslr,frame_0003.jpg,/notebooks/office_31/dslr/images/scissors/frame_0003.jpg,scissors
2209,dslr,frame_0001.jpg,/notebooks/office_31/dslr/images/scissors/frame_0001.jpg,scissors
2210,dslr,frame_0002.jpg,/notebooks/office_31/dslr/images/scissors/frame_0002.jpg,scissors
2211,dslr,frame_0006.jpg,/notebooks/office_31/dslr/images/scissors/frame_0006.jpg,scissors
2212,dslr,frame_0007.jpg,/notebooks/office_31/dslr/images/scissors/frame_0007.jpg,scissors
2213,dslr,frame_0004.jpg,/notebooks/office_31/dslr/images/scissors/frame_0004.jpg,scissors
2214,dslr,frame_0013.jpg,/notebooks/office_31/dslr/images/scissors/frame_0013.jpg,scissors
2215,dslr,frame_0010.jpg,/notebooks/office_31/dslr/images/scissors/frame_0010.jpg,scissors
2216,dslr,frame_0011.jpg,/notebooks/office_31/dslr/images/scissors/frame_0011.jpg,scissors
2217,dslr,frame_0016.jpg,/notebooks/office_31/dslr/images/scissors/frame_0016.jpg,scissors
2218,dslr,frame_0015.jpg,/notebooks/office_31/dslr/images/scissors/frame_0015.jpg,scissors
2219,dslr,frame_0012.jpg,/notebooks/office_31/dslr/images/speaker/frame_0012.jpg,speaker
2220,dslr,frame_0007.jpg,/notebooks/office_31/dslr/images/speaker/frame_0007.jpg,speaker
2221,dslr,frame_0008.jpg,/notebooks/office_31/dslr/images/speaker/frame_0008.jpg,speaker
