Unnamed: 0,type,filename,path,label
44,amazon,frame_0027.jpg,/notebooks/office_31/amazon/images/back_pack/frame_0027.jpg,back_pack
45,amazon,frame_0026.jpg,/notebooks/office_31/amazon/images/back_pack/frame_0026.jpg,back_pack
46,amazon,frame_0051.jpg,/notebooks/office_31/amazon/images/back_pack/frame_0051.jpg,back_pack
47,amazon,frame_0034.jpg,/notebooks/office_31/amazon/images/back_pack/frame_0034.jpg,back_pack
48,amazon,frame_0052.jpg,/notebooks/office_31/amazon/images/back_pack/frame_0052.jpg,back_pack
49,amazon,frame_0047.jpg,/notebooks/office_31/amazon/images/back_pack/frame_0047.jpg,back_pack
50,amazon,frame_0033.jpg,/notebooks/office_31/amazon/images/back_pack/frame_0033.jpg,back_pack
51,amazon,frame_0054.jpg,/notebooks/office_31/amazon/images/back_pack/frame_0054.jpg,back_pack
52,amazon,frame_0041.jpg,/notebooks/office_31/amazon/images/back_pack/frame_0041.jpg,back_pack
53,amazon,frame_0048.jpg,/notebooks/office_31/amazon/images/back_pack/frame_0048.jpg,back_pack
54,amazon,frame_0042.jpg,/notebooks/office_31/amazon/images/back_pack/frame_0042.jpg,back_pack
55,amazon,frame_0059.jpg,/notebooks/office_31/amazon/images/back_pack/frame_0059.jpg,back_pack
56,amazon,frame_0067.jpg,/notebooks/office_31/amazon/images/back_pack/frame_0067.jpg,back_pack
57,amazon,frame_0065.jpg,/notebooks/office_31/amazon/images/back_pack/frame_0065.jpg,back_pack
58,amazon,frame_0084.jpg,/notebooks/office_31/amazon/images/back_pack/frame_0084.jpg,back_pack
59,amazon,frame_0073.jpg,/notebooks/office_31/amazon/images/back_pack/frame_0073.jpg,back_pack
60,amazon,frame_0070.jpg,/notebooks/office_31/amazon/images/back_pack/frame_0070.jpg,back_pack
61,amazon,frame_0071.jpg,/notebooks/office_31/amazon/images/back_pack/frame_0071.jpg,back_pack
62,amazon,frame_0061.jpg,/notebooks/office_31/amazon/images/back_pack/frame_0061.jpg,back_pack
63,amazon,frame_0063.jpg,/notebooks/office_31/amazon/images/back_pack/frame_0063.jpg,back_pack
64,amazon,frame_0010.jpg,/notebooks/office_31/amazon/images/bike/frame_0010.jpg,bike
65,amazon,frame_0017.jpg,/notebooks/office_31/amazon/images/bike/frame_0017.jpg,bike
66,amazon,frame_0018.jpg,/notebooks/office_31/amazon/images/bike/frame_0018.jpg,bike
67,amazon,frame_0004.jpg,/notebooks/office_31/amazon/images/bike/frame_0004.jpg,bike
68,amazon,frame_0005.jpg,/notebooks/office_31/amazon/images/bike/frame_0005.jpg,bike
69,amazon,frame_0006.jpg,/notebooks/office_31/amazon/images/bike/frame_0006.jpg,bike
70,amazon,frame_0008.jpg,/notebooks/office_31/amazon/images/bike/frame_0008.jpg,bike
71,amazon,frame_0002.jpg,/notebooks/office_31/amazon/images/bike/frame_0002.jpg,bike
72,amazon,frame_0016.jpg,/notebooks/office_31/amazon/images/bike/frame_0016.jpg,bike
73,amazon,frame_0011.jpg,/notebooks/office_31/amazon/images/bike/frame_0011.jpg,bike
74,amazon,frame_0003.jpg,/notebooks/office_31/amazon/images/bike/frame_0003.jpg,bike
75,amazon,frame_0009.jpg,/notebooks/office_31/amazon/images/bike/frame_0009.jpg,bike
76,amazon,frame_0013.jpg,/notebooks/office_31/amazon/images/bike/frame_0013.jpg,bike
77,amazon,frame_0012.jpg,/notebooks/office_31/amazon/images/bike/frame_0012.jpg,bike
78,amazon,frame_0015.jpg,/notebooks/office_31/amazon/images/bike/frame_0015.jpg,bike
79,amazon,frame_0020.jpg,/notebooks/office_31/amazon/images/bike/frame_0020.jpg,bike
80,amazon,frame_0019.jpg,/notebooks/office_31/amazon/images/bike/frame_0019.jpg,bike
81,amazon,frame_0014.jpg,/notebooks/office_31/amazon/images/bike/frame_0014.jpg,bike
82,amazon,frame_0001.jpg,/notebooks/office_31/amazon/images/bike/frame_0001.jpg,bike
83,amazon,frame_0007.jpg,/notebooks/office_31/amazon/images/bike/frame_0007.jpg,bike
84,amazon,frame_0046.jpg,/notebooks/office_31/amazon/images/bike/frame_0046.jpg,bike
85,amazon,frame_0034.jpg,/notebooks/office_31/amazon/images/bike/frame_0034.jpg,bike
86,amazon,frame_0032.jpg,/notebooks/office_31/amazon/images/bike/frame_0032.jpg,bike
87,amazon,frame_0041.jpg,/notebooks/office_31/amazon/images/bike/frame_0041.jpg,bike
88,amazon,frame_0048.jpg,/notebooks/office_31/amazon/images/bike/frame_0048.jpg,bike
89,amazon,frame_0047.jpg,/notebooks/office_31/amazon/images/bike/frame_0047.jpg,bike
90,amazon,frame_0042.jpg,/notebooks/office_31/amazon/images/bike/frame_0042.jpg,bike
91,amazon,frame_0035.jpg,/notebooks/office_31/amazon/images/bike/frame_0035.jpg,bike
92,amazon,frame_0045.jpg,/notebooks/office_31/amazon/images/bike/frame_0045.jpg,bike
93,amazon,frame_0044.jpg,/notebooks/office_31/amazon/images/bike/frame_0044.jpg,bike
94,amazon,frame_0030.jpg,/notebooks/office_31/amazon/images/bike/frame_0030.jpg,bike
95,amazon,frame_0022.jpg,/notebooks/office_31/amazon/images/bike/frame_0022.jpg,bike
96,amazon,frame_0024.jpg,/notebooks/office_31/amazon/images/bike/frame_0024.jpg,bike
97,amazon,frame_0027.jpg,/notebooks/office_31/amazon/images/bike/frame_0027.jpg,bike
98,amazon,frame_0036.jpg,/notebooks/office_31/amazon/images/bike/frame_0036.jpg,bike
99,amazon,frame_0028.jpg,/notebooks/office_31/amazon/images/bike/frame_0028.jpg,bike
100,amazon,frame_0029.jpg,/notebooks/office_31/amazon/images/bike/frame_0029.jpg,bike
101,amazon,frame_0021.jpg,/notebooks/office_31/amazon/images/bike/frame_0021.jpg,bike
102,amazon,frame_0040.jpg,/notebooks/office_31/amazon/images/bike/frame_0040.jpg,bike
103,amazon,frame_0050.jpg,/notebooks/office_31/amazon/images/bike/frame_0050.jpg,bike
104,amazon,frame_0026.jpg,/notebooks/office_31/amazon/images/bike/frame_0026.jpg,bike
105,amazon,frame_0049.jpg,/notebooks/office_31/amazon/images/bike/frame_0049.jpg,bike
106,amazon,frame_0033.jpg,/notebooks/office_31/amazon/images/bike/frame_0033.jpg,bike
107,amazon,frame_0043.jpg,/notebooks/office_31/amazon/images/bike/frame_0043.jpg,bike
108,amazon,frame_0023.jpg,/notebooks/office_31/amazon/images/bike/frame_0023.jpg,bike
109,amazon,frame_0039.jpg,/notebooks/office_31/amazon/images/bike/frame_0039.jpg,bike
110,amazon,frame_0038.jpg,/notebooks/office_31/amazon/images/bike/frame_0038.jpg,bike
111,amazon,frame_0031.jpg,/notebooks/office_31/amazon/images/bike/frame_0031.jpg,bike
112,amazon,frame_0037.jpg,/notebooks/office_31/amazon/images/bike/frame_0037.jpg,bike
113,amazon,frame_0025.jpg,/notebooks/office_31/amazon/images/bike/frame_0025.jpg,bike
114,amazon,frame_0057.jpg,/notebooks/office_31/amazon/images/bike/frame_0057.jpg,bike
115,amazon,frame_0073.jpg,/notebooks/office_31/amazon/images/bike/frame_0073.jpg,bike
116,amazon,frame_0079.jpg,/notebooks/office_31/amazon/images/bike/frame_0079.jpg,bike
117,amazon,frame_0078.jpg,/notebooks/office_31/amazon/images/bike/frame_0078.jpg,bike
118,amazon,frame_0075.jpg,/notebooks/office_31/amazon/images/bike/frame_0075.jpg,bike
119,amazon,frame_0053.jpg,/notebooks/office_31/amazon/images/bike/frame_0053.jpg,bike
120,amazon,frame_0074.jpg,/notebooks/office_31/amazon/images/bike/frame_0074.jpg,bike
121,amazon,frame_0005.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0005.jpg,bike_helmet
122,amazon,frame_0019.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0019.jpg,bike_helmet
123,amazon,frame_0017.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0017.jpg,bike_helmet
124,amazon,frame_0014.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0014.jpg,bike_helmet
125,amazon,frame_0016.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0016.jpg,bike_helmet
126,amazon,frame_0001.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0001.jpg,bike_helmet
127,amazon,frame_0013.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0013.jpg,bike_helmet
128,amazon,frame_0022.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0022.jpg,bike_helmet
129,amazon,frame_0010.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0010.jpg,bike_helmet
130,amazon,frame_0018.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0018.jpg,bike_helmet
131,amazon,frame_0012.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0012.jpg,bike_helmet
132,amazon,frame_0024.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0024.jpg,bike_helmet
133,amazon,frame_0015.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0015.jpg,bike_helmet
134,amazon,frame_0003.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0003.jpg,bike_helmet
135,amazon,frame_0002.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0002.jpg,bike_helmet
136,amazon,frame_0004.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0004.jpg,bike_helmet
137,amazon,frame_0008.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0008.jpg,bike_helmet
138,amazon,frame_0007.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0007.jpg,bike_helmet
139,amazon,frame_0020.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0020.jpg,bike_helmet
140,amazon,frame_0011.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0011.jpg,bike_helmet
141,amazon,frame_0025.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0025.jpg,bike_helmet
142,amazon,frame_0006.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0006.jpg,bike_helmet
143,amazon,frame_0023.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0023.jpg,bike_helmet
144,amazon,frame_0009.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0009.jpg,bike_helmet
145,amazon,frame_0021.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0021.jpg,bike_helmet
146,amazon,frame_0053.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0053.jpg,bike_helmet
147,amazon,frame_0049.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0049.jpg,bike_helmet
148,amazon,frame_0052.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0052.jpg,bike_helmet
149,amazon,frame_0034.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0034.jpg,bike_helmet
150,amazon,frame_0028.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0028.jpg,bike_helmet
151,amazon,frame_0054.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0054.jpg,bike_helmet
152,amazon,frame_0047.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0047.jpg,bike_helmet
153,amazon,frame_0029.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0029.jpg,bike_helmet
154,amazon,frame_0039.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0039.jpg,bike_helmet
155,amazon,frame_0044.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0044.jpg,bike_helmet
156,amazon,frame_0050.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0050.jpg,bike_helmet
157,amazon,frame_0048.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0048.jpg,bike_helmet
158,amazon,frame_0040.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0040.jpg,bike_helmet
159,amazon,frame_0045.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0045.jpg,bike_helmet
160,amazon,frame_0033.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0033.jpg,bike_helmet
161,amazon,frame_0031.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0031.jpg,bike_helmet
162,amazon,frame_0035.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0035.jpg,bike_helmet
163,amazon,frame_0037.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0037.jpg,bike_helmet
164,amazon,frame_0030.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0030.jpg,bike_helmet
165,amazon,frame_0055.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0055.jpg,bike_helmet
166,amazon,frame_0026.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0026.jpg,bike_helmet
167,amazon,frame_0041.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0041.jpg,bike_helmet
168,amazon,frame_0042.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0042.jpg,bike_helmet
169,amazon,frame_0038.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0038.jpg,bike_helmet
170,amazon,frame_0036.jpg,/notebooks/office_31/amazon/images/bike_helmet/frame_0036.jpg,bike_helmet
171,amazon,frame_0009.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0009.jpg,bookcase
172,amazon,frame_0007.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0007.jpg,bookcase
173,amazon,frame_0001.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0001.jpg,bookcase
174,amazon,frame_0006.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0006.jpg,bookcase
175,amazon,frame_0002.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0002.jpg,bookcase
176,amazon,frame_0004.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0004.jpg,bookcase
177,amazon,frame_0008.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0008.jpg,bookcase
178,amazon,frame_0010.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0010.jpg,bookcase
179,amazon,frame_0005.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0005.jpg,bookcase
180,amazon,frame_0011.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0011.jpg,bookcase
181,amazon,frame_0003.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0003.jpg,bookcase
182,amazon,frame_0035.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0035.jpg,bookcase
183,amazon,frame_0036.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0036.jpg,bookcase
184,amazon,frame_0026.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0026.jpg,bookcase
185,amazon,frame_0015.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0015.jpg,bookcase
186,amazon,frame_0040.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0040.jpg,bookcase
187,amazon,frame_0028.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0028.jpg,bookcase
188,amazon,frame_0037.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0037.jpg,bookcase
189,amazon,frame_0016.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0016.jpg,bookcase
190,amazon,frame_0041.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0041.jpg,bookcase
191,amazon,frame_0020.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0020.jpg,bookcase
192,amazon,frame_0031.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0031.jpg,bookcase
193,amazon,frame_0023.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0023.jpg,bookcase
194,amazon,frame_0032.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0032.jpg,bookcase
195,amazon,frame_0013.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0013.jpg,bookcase
196,amazon,frame_0033.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0033.jpg,bookcase
197,amazon,frame_0021.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0021.jpg,bookcase
198,amazon,frame_0014.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0014.jpg,bookcase
199,amazon,frame_0034.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0034.jpg,bookcase
200,amazon,frame_0022.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0022.jpg,bookcase
201,amazon,frame_0012.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0012.jpg,bookcase
202,amazon,frame_0024.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0024.jpg,bookcase
203,amazon,frame_0039.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0039.jpg,bookcase
204,amazon,frame_0029.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0029.jpg,bookcase
205,amazon,frame_0017.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0017.jpg,bookcase
206,amazon,frame_0027.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0027.jpg,bookcase
207,amazon,frame_0019.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0019.jpg,bookcase
208,amazon,frame_0025.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0025.jpg,bookcase
209,amazon,frame_0038.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0038.jpg,bookcase
210,amazon,frame_0018.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0018.jpg,bookcase
211,amazon,frame_0030.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0030.jpg,bookcase
212,amazon,frame_0044.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0044.jpg,bookcase
213,amazon,frame_0057.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0057.jpg,bookcase
214,amazon,frame_0068.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0068.jpg,bookcase
215,amazon,frame_0050.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0050.jpg,bookcase
216,amazon,frame_0063.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0063.jpg,bookcase
217,amazon,frame_0043.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0043.jpg,bookcase
218,amazon,frame_0069.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0069.jpg,bookcase
219,amazon,frame_0049.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0049.jpg,bookcase
220,amazon,frame_0064.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0064.jpg,bookcase
221,amazon,frame_0071.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0071.jpg,bookcase
222,amazon,frame_0056.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0056.jpg,bookcase
223,amazon,frame_0052.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0052.jpg,bookcase
224,amazon,frame_0054.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0054.jpg,bookcase
225,amazon,frame_0051.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0051.jpg,bookcase
226,amazon,frame_0058.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0058.jpg,bookcase
227,amazon,frame_0048.jpg,/notebooks/office_31/amazon/images/bookcase/frame_0048.jpg,bookcase
228,amazon,frame_0001.jpg,/notebooks/office_31/amazon/images/bottle/frame_0001.jpg,bottle
229,amazon,frame_0019.jpg,/notebooks/office_31/amazon/images/bottle/frame_0019.jpg,bottle
230,amazon,frame_0017.jpg,/notebooks/office_31/amazon/images/bottle/frame_0017.jpg,bottle
231,amazon,frame_0012.jpg,/notebooks/office_31/amazon/images/bottle/frame_0012.jpg,bottle
232,amazon,frame_0005.jpg,/notebooks/office_31/amazon/images/bottle/frame_0005.jpg,bottle
233,amazon,frame_0013.jpg,/notebooks/office_31/amazon/images/bottle/frame_0013.jpg,bottle
234,amazon,frame_0009.jpg,/notebooks/office_31/amazon/images/bottle/frame_0009.jpg,bottle
235,amazon,frame_0007.jpg,/notebooks/office_31/amazon/images/bottle/frame_0007.jpg,bottle
236,amazon,frame_0002.jpg,/notebooks/office_31/amazon/images/bottle/frame_0002.jpg,bottle
237,amazon,frame_0016.jpg,/notebooks/office_31/amazon/images/bottle/frame_0016.jpg,bottle
238,amazon,frame_0011.jpg,/notebooks/office_31/amazon/images/bottle/frame_0011.jpg,bottle
239,amazon,frame_0006.jpg,/notebooks/office_31/amazon/images/bottle/frame_0006.jpg,bottle
240,amazon,frame_0010.jpg,/notebooks/office_31/amazon/images/bottle/frame_0010.jpg,bottle
241,amazon,frame_0004.jpg,/notebooks/office_31/amazon/images/bottle/frame_0004.jpg,bottle
242,amazon,frame_0014.jpg,/notebooks/office_31/amazon/images/bottle/frame_0014.jpg,bottle
243,amazon,frame_0008.jpg,/notebooks/office_31/amazon/images/bottle/frame_0008.jpg,bottle
244,amazon,frame_0018.jpg,/notebooks/office_31/amazon/images/bottle/frame_0018.jpg,bottle
245,amazon,frame_0015.jpg,/notebooks/office_31/amazon/images/bottle/frame_0015.jpg,bottle
246,amazon,frame_0003.jpg,/notebooks/office_31/amazon/images/bottle/frame_0003.jpg,bottle
247,amazon,frame_0024.jpg,/notebooks/office_31/amazon/images/bottle/frame_0024.jpg,bottle
248,amazon,frame_0029.jpg,/notebooks/office_31/amazon/images/bottle/frame_0029.jpg,bottle
249,amazon,frame_0022.jpg,/notebooks/office_31/amazon/images/bottle/frame_0022.jpg,bottle
250,amazon,frame_0035.jpg,/notebooks/office_31/amazon/images/bottle/frame_0035.jpg,bottle
251,amazon,frame_0020.jpg,/notebooks/office_31/amazon/images/bottle/frame_0020.jpg,bottle
252,amazon,frame_0028.jpg,/notebooks/office_31/amazon/images/bottle/frame_0028.jpg,bottle
253,amazon,frame_0011.jpg,/notebooks/office_31/amazon/images/calculator/frame_0011.jpg,calculator
254,amazon,frame_0002.jpg,/notebooks/office_31/amazon/images/calculator/frame_0002.jpg,calculator
255,amazon,frame_0007.jpg,/notebooks/office_31/amazon/images/calculator/frame_0007.jpg,calculator
256,amazon,frame_0001.jpg,/notebooks/office_31/amazon/images/calculator/frame_0001.jpg,calculator
257,amazon,frame_0010.jpg,/notebooks/office_31/amazon/images/calculator/frame_0010.jpg,calculator
258,amazon,frame_0009.jpg,/notebooks/office_31/amazon/images/calculator/frame_0009.jpg,calculator
259,amazon,frame_0004.jpg,/notebooks/office_31/amazon/images/calculator/frame_0004.jpg,calculator
260,amazon,frame_0003.jpg,/notebooks/office_31/amazon/images/calculator/frame_0003.jpg,calculator
261,amazon,frame_0012.jpg,/notebooks/office_31/amazon/images/calculator/frame_0012.jpg,calculator
262,amazon,frame_0006.jpg,/notebooks/office_31/amazon/images/calculator/frame_0006.jpg,calculator
263,amazon,frame_0008.jpg,/notebooks/office_31/amazon/images/calculator/frame_0008.jpg,calculator
264,amazon,frame_0005.jpg,/notebooks/office_31/amazon/images/calculator/frame_0005.jpg,calculator
265,amazon,frame_0036.jpg,/notebooks/office_31/amazon/images/calculator/frame_0036.jpg,calculator
266,amazon,frame_0014.jpg,/notebooks/office_31/amazon/images/calculator/frame_0014.jpg,calculator
267,amazon,frame_0037.jpg,/notebooks/office_31/amazon/images/calculator/frame_0037.jpg,calculator
268,amazon,frame_0031.jpg,/notebooks/office_31/amazon/images/calculator/frame_0031.jpg,calculator
269,amazon,frame_0022.jpg,/notebooks/office_31/amazon/images/calculator/frame_0022.jpg,calculator
