filename,path,label
150_0033.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0033.jpg,150.octopus
150_0041.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0041.jpg,150.octopus
150_0110.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0110.jpg,150.octopus
150_0064.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0064.jpg,150.octopus
150_0059.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0059.jpg,150.octopus
150_0042.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0042.jpg,150.octopus
150_0003.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0003.jpg,150.octopus
150_0076.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0076.jpg,150.octopus
150_0010.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0010.jpg,150.octopus
150_0028.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0028.jpg,150.octopus
150_0004.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0004.jpg,150.octopus
150_0057.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0057.jpg,150.octopus
150_0021.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0021.jpg,150.octopus
150_0079.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0079.jpg,150.octopus
150_0043.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0043.jpg,150.octopus
150_0019.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0019.jpg,150.octopus
150_0086.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0086.jpg,150.octopus
150_0055.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0055.jpg,150.octopus
150_0095.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0095.jpg,150.octopus
150_0020.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0020.jpg,150.octopus
150_0077.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0077.jpg,150.octopus
150_0032.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0032.jpg,150.octopus
150_0082.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0082.jpg,150.octopus
150_0067.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0067.jpg,150.octopus
150_0038.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0038.jpg,150.octopus
150_0103.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0103.jpg,150.octopus
150_0070.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0070.jpg,150.octopus
150_0026.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0026.jpg,150.octopus
150_0053.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0053.jpg,150.octopus
150_0054.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0054.jpg,150.octopus
150_0044.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0044.jpg,150.octopus
150_0017.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0017.jpg,150.octopus
150_0048.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0048.jpg,150.octopus
150_0093.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0093.jpg,150.octopus
150_0006.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0006.jpg,150.octopus
150_0040.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0040.jpg,150.octopus
150_0072.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0072.jpg,150.octopus
150_0002.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0002.jpg,150.octopus
150_0089.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0089.jpg,150.octopus
150_0050.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0050.jpg,150.octopus
150_0030.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0030.jpg,150.octopus
150_0078.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0078.jpg,150.octopus
150_0025.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0025.jpg,150.octopus
150_0012.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0012.jpg,150.octopus
150_0018.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0018.jpg,150.octopus
150_0011.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0011.jpg,150.octopus
150_0073.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0073.jpg,150.octopus
150_0066.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0066.jpg,150.octopus
150_0098.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0098.jpg,150.octopus
150_0065.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0065.jpg,150.octopus
150_0035.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0035.jpg,150.octopus
150_0027.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0027.jpg,150.octopus
150_0023.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0023.jpg,150.octopus
150_0088.jpg,/notebooks/caltech_256/256_ObjectCategories/150.octopus/150_0088.jpg,150.octopus
199_0051.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0051.jpg,199.spoon
199_0098.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0098.jpg,199.spoon
199_0056.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0056.jpg,199.spoon
199_0034.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0034.jpg,199.spoon
199_0022.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0022.jpg,199.spoon
199_0062.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0062.jpg,199.spoon
199_0042.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0042.jpg,199.spoon
199_0095.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0095.jpg,199.spoon
199_0070.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0070.jpg,199.spoon
199_0030.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0030.jpg,199.spoon
199_0014.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0014.jpg,199.spoon
199_0039.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0039.jpg,199.spoon
199_0073.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0073.jpg,199.spoon
199_0101.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0101.jpg,199.spoon
199_0028.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0028.jpg,199.spoon
199_0044.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0044.jpg,199.spoon
199_0060.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0060.jpg,199.spoon
199_0040.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0040.jpg,199.spoon
199_0071.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0071.jpg,199.spoon
199_0088.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0088.jpg,199.spoon
199_0081.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0081.jpg,199.spoon
199_0026.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0026.jpg,199.spoon
199_0003.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0003.jpg,199.spoon
199_0075.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0075.jpg,199.spoon
199_0064.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0064.jpg,199.spoon
199_0053.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0053.jpg,199.spoon
199_0046.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0046.jpg,199.spoon
199_0033.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0033.jpg,199.spoon
199_0013.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0013.jpg,199.spoon
199_0078.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0078.jpg,199.spoon
199_0038.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0038.jpg,199.spoon
199_0061.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0061.jpg,199.spoon
199_0094.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0094.jpg,199.spoon
199_0047.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0047.jpg,199.spoon
199_0057.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0057.jpg,199.spoon
199_0031.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0031.jpg,199.spoon
199_0067.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0067.jpg,199.spoon
199_0045.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0045.jpg,199.spoon
199_0052.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0052.jpg,199.spoon
199_0087.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0087.jpg,199.spoon
199_0068.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0068.jpg,199.spoon
199_0072.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0072.jpg,199.spoon
199_0093.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0093.jpg,199.spoon
199_0029.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0029.jpg,199.spoon
199_0091.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0091.jpg,199.spoon
199_0089.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0089.jpg,199.spoon
199_0079.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0079.jpg,199.spoon
199_0001.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0001.jpg,199.spoon
199_0008.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0008.jpg,199.spoon
199_0102.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0102.jpg,199.spoon
199_0016.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0016.jpg,199.spoon
199_0041.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0041.jpg,199.spoon
199_0009.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0009.jpg,199.spoon
199_0069.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0069.jpg,199.spoon
199_0083.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0083.jpg,199.spoon
199_0105.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0105.jpg,199.spoon
199_0032.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0032.jpg,199.spoon
199_0036.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0036.jpg,199.spoon
199_0066.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0066.jpg,199.spoon
199_0049.jpg,/notebooks/caltech_256/256_ObjectCategories/199.spoon/199_0049.jpg,199.spoon
083_0089.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0089.jpg,083.gas-pump
083_0048.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0048.jpg,083.gas-pump
083_0040.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0040.jpg,083.gas-pump
083_0070.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0070.jpg,083.gas-pump
083_0028.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0028.jpg,083.gas-pump
083_0004.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0004.jpg,083.gas-pump
083_0005.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0005.jpg,083.gas-pump
083_0008.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0008.jpg,083.gas-pump
083_0039.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0039.jpg,083.gas-pump
083_0051.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0051.jpg,083.gas-pump
083_0021.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0021.jpg,083.gas-pump
083_0034.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0034.jpg,083.gas-pump
083_0002.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0002.jpg,083.gas-pump
083_0081.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0081.jpg,083.gas-pump
083_0082.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0082.jpg,083.gas-pump
083_0073.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0073.jpg,083.gas-pump
083_0046.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0046.jpg,083.gas-pump
083_0058.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0058.jpg,083.gas-pump
083_0047.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0047.jpg,083.gas-pump
083_0094.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0094.jpg,083.gas-pump
083_0092.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0092.jpg,083.gas-pump
083_0064.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0064.jpg,083.gas-pump
083_0055.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0055.jpg,083.gas-pump
083_0011.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0011.jpg,083.gas-pump
083_0044.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0044.jpg,083.gas-pump
083_0071.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0071.jpg,083.gas-pump
083_0090.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0090.jpg,083.gas-pump
083_0057.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0057.jpg,083.gas-pump
083_0087.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0087.jpg,083.gas-pump
083_0041.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0041.jpg,083.gas-pump
083_0035.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0035.jpg,083.gas-pump
083_0015.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0015.jpg,083.gas-pump
083_0032.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0032.jpg,083.gas-pump
083_0037.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0037.jpg,083.gas-pump
083_0006.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0006.jpg,083.gas-pump
083_0065.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0065.jpg,083.gas-pump
083_0078.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0078.jpg,083.gas-pump
083_0062.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0062.jpg,083.gas-pump
083_0084.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0084.jpg,083.gas-pump
083_0029.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0029.jpg,083.gas-pump
083_0038.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0038.jpg,083.gas-pump
083_0025.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0025.jpg,083.gas-pump
083_0014.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0014.jpg,083.gas-pump
083_0026.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0026.jpg,083.gas-pump
083_0091.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0091.jpg,083.gas-pump
083_0054.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0054.jpg,083.gas-pump
083_0053.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0053.jpg,083.gas-pump
083_0068.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0068.jpg,083.gas-pump
083_0022.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0022.jpg,083.gas-pump
083_0033.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0033.jpg,083.gas-pump
083_0076.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0076.jpg,083.gas-pump
083_0086.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0086.jpg,083.gas-pump
083_0063.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0063.jpg,083.gas-pump
083_0023.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0023.jpg,083.gas-pump
083_0050.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0050.jpg,083.gas-pump
083_0013.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0013.jpg,083.gas-pump
083_0074.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0074.jpg,083.gas-pump
083_0003.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0003.jpg,083.gas-pump
083_0045.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0045.jpg,083.gas-pump
083_0080.jpg,/notebooks/caltech_256/256_ObjectCategories/083.gas-pump/083_0080.jpg,083.gas-pump
079_0013.jpg,/notebooks/caltech_256/256_ObjectCategories/079.frisbee/079_0013.jpg,079.frisbee
079_0070.jpg,/notebooks/caltech_256/256_ObjectCategories/079.frisbee/079_0070.jpg,079.frisbee
079_0015.jpg,/notebooks/caltech_256/256_ObjectCategories/079.frisbee/079_0015.jpg,079.frisbee
079_0072.jpg,/notebooks/caltech_256/256_ObjectCategories/079.frisbee/079_0072.jpg,079.frisbee
079_0002.jpg,/notebooks/caltech_256/256_ObjectCategories/079.frisbee/079_0002.jpg,079.frisbee
079_0084.jpg,/notebooks/caltech_256/256_ObjectCategories/079.frisbee/079_0084.jpg,079.frisbee
079_0050.jpg,/notebooks/caltech_256/256_ObjectCategories/079.frisbee/079_0050.jpg,079.frisbee
079_0026.jpg,/notebooks/caltech_256/256_ObjectCategories/079.frisbee/079_0026.jpg,079.frisbee
079_0095.jpg,/notebooks/caltech_256/256_ObjectCategories/079.frisbee/079_0095.jpg,079.frisbee
079_0011.jpg,/notebooks/caltech_256/256_ObjectCategories/079.frisbee/079_0011.jpg,079.frisbee
079_0010.jpg,/notebooks/caltech_256/256_ObjectCategories/079.frisbee/079_0010.jpg,079.frisbee
079_0035.jpg,/notebooks/caltech_256/256_ObjectCategories/079.frisbee/079_0035.jpg,079.frisbee
079_0057.jpg,/notebooks/caltech_256/256_ObjectCategories/079.frisbee/079_0057.jpg,079.frisbee
079_0066.jpg,/notebooks/caltech_256/256_ObjectCategories/079.frisbee/079_0066.jpg,079.frisbee
079_0008.jpg,/notebooks/caltech_256/256_ObjectCategories/079.frisbee/079_0008.jpg,079.frisbee
079_0092.jpg,/notebooks/caltech_256/256_ObjectCategories/079.frisbee/079_0092.jpg,079.frisbee
079_0075.jpg,/notebooks/caltech_256/256_ObjectCategories/079.frisbee/079_0075.jpg,079.frisbee
079_0052.jpg,/notebooks/caltech_256/256_ObjectCategories/079.frisbee/079_0052.jpg,079.frisbee
079_0040.jpg,/notebooks/caltech_256/256_ObjectCategories/079.frisbee/079_0040.jpg,079.frisbee
